filepath,label,recording_id,frame_index
normal/normal_00048.jpg,normal,additional_vid1,48
normal/normal_00049.jpg,normal,additional_vid1,49
normal/normal_00050.jpg,normal,additional_vid1,50
normal/normal_00051.jpg,normal,additional_vid1,51
normal/normal_00052.jpg,normal,additional_vid1,52
normal/normal_00053.jpg,normal,additional_vid1,53
normal/normal_00054.jpg,normal,additional_vid1,54
normal/normal_00055.jpg,normal,additional_vid1,55
normal/normal_00056.jpg,normal,additional_vid1,56
normal/normal_00057.jpg,normal,additional_vid1,57
normal/normal_00058.jpg,normal,additional_vid1,58
normal/normal_00059.jpg,normal,additional_vid1,59
normal/normal_00060.jpg,normal,additional_vid1,60
normal/normal_00061.jpg,normal,additional_vid1,61
normal/normal_00062.jpg,normal,additional_vid1,62
normal/normal_00063.jpg,normal,additional_vid1,63
normal/normal_00064.jpg,normal,additional_vid1,64
normal/normal_00065.jpg,normal,additional_vid1,65
normal/normal_00066.jpg,normal,additional_vid1,66
normal/normal_00067.jpg,normal,additional_vid1,67
normal/normal_00068.jpg,normal,additional_vid1,68
normal/normal_00069.jpg,normal,additional_vid1,69
normal/normal_00070.jpg,normal,additional_vid1,70
normal/normal_00071.jpg,normal,additional_vid1,71
normal/normal_00072.jpg,normal,additional_vid1,72
normal/normal_00073.jpg,normal,additional_vid1,73
normal/normal_00074.jpg,normal,additional_vid1,74
normal/normal_00075.jpg,normal,additional_vid1,75
normal/normal_00076.jpg,normal,additional_vid1,76
normal/normal_00077.jpg,normal,additional_vid1,77
normal/normal_00078.jpg,normal,additional_vid1,78
normal/normal_00079.jpg,normal,additional_vid1,79
normal/normal_00080.jpg,normal,additional_vid1,80
normal/normal_00081.jpg,normal,additional_vid1,81
normal/normal_00082.jpg,normal,additional_vid1,82
normal/normal_00083.jpg,normal,additional_vid1,83
normal/normal_00084.jpg,normal,additional_vid1,84
normal/normal_00085.jpg,normal,additional_vid1,85
normal/normal_00086.jpg,normal,additional_vid1,86
normal/normal_00087.jpg,normal,additional_vid1,87
normal/normal_00088.jpg,normal,additional_vid1,88
normal/normal_00089.jpg,normal,additional_vid1,89
normal/normal_00090.jpg,normal,additional_vid1,90
normal/normal_00091.jpg,normal,additional_vid1,91
normal/normal_00092.jpg,normal,additional_vid1,92
normal/normal_00093.jpg,normal,additional_vid1,93
normal/normal_00094.jpg,normal,additional_vid1,94
normal/normal_00095.jpg,normal,additional_vid1,95
normal/normal_00096.jpg,normal,additional_vid1,96
normal/normal_00097.jpg,normal,additional_vid1,97
normal/normal_00098.jpg,normal,additional_vid1,98
normal/normal_00099.jpg,normal,additional_vid1,99
normal/normal_00100.jpg,normal,additional_vid1,100
normal/normal_00101.jpg,normal,additional_vid1,101
normal/normal_00102.jpg,normal,additional_vid1,102
normal/normal_00103.jpg,normal,additional_vid1,103
normal/normal_00104.jpg,normal,additional_vid1,104
normal/normal_00105.jpg,normal,additional_vid1,105
normal/normal_00106.jpg,normal,additional_vid1,106
normal/normal_00107.jpg,normal,additional_vid1,107
normal/normal_00108.jpg,normal,additional_vid1,108
normal/normal_00109.jpg,normal,additional_vid1,109
normal/normal_00110.jpg,normal,additional_vid1,110
normal/normal_00111.jpg,normal,additional_vid1,111
normal/normal_00112.jpg,normal,additional_vid1,112
normal/normal_00113.jpg,normal,additional_vid1,113
normal/normal_00114.jpg,normal,additional_vid1,114
normal/normal_00115.jpg,normal,additional_vid1,115
normal/normal_00116.jpg,normal,additional_vid1,116
normal/normal_00117.jpg,normal,additional_vid1,117
normal/normal_00118.jpg,normal,additional_vid1,118
normal/normal_00119.jpg,normal,additional_vid1,119
normal/normal_00120.jpg,normal,additional_vid1,120
normal/normal_00121.jpg,normal,additional_vid1,121
normal/normal_00122.jpg,normal,additional_vid1,122
normal/normal_00123.jpg,normal,additional_vid1,123
normal/normal_00124.jpg,normal,additional_vid1,124
normal/normal_00125.jpg,normal,additional_vid1,125
normal/normal_00126.jpg,normal,additional_vid1,126
normal/normal_00127.jpg,normal,additional_vid1,127
normal/normal_00128.jpg,normal,additional_vid1,128
normal/normal_00129.jpg,normal,additional_vid1,129
normal/normal_00130.jpg,normal,additional_vid1,130
normal/normal_00131.jpg,normal,additional_vid1,131
normal/normal_00132.jpg,normal,additional_vid1,132
normal/normal_00133.jpg,normal,additional_vid1,133
normal/normal_00134.jpg,normal,additional_vid1,134
normal/normal_00135.jpg,normal,additional_vid1,135
normal/normal_00136.jpg,normal,additional_vid1,136
normal/normal_00137.jpg,normal,additional_vid1,137
normal/normal_00138.jpg,normal,additional_vid1,138
normal/normal_00139.jpg,normal,additional_vid1,139
normal/normal_00140.jpg,normal,additional_vid1,140
normal/normal_00141.jpg,normal,additional_vid1,141
normal/normal_00142.jpg,normal,additional_vid1,142
normal/normal_00143.jpg,normal,additional_vid1,143
normal/normal_00144.jpg,normal,additional_vid1,144
normal/normal_00145.jpg,normal,additional_vid1,145
normal/normal_00146.jpg,normal,additional_vid1,146
normal/normal_00147.jpg,normal,additional_vid1,147
normal/normal_00148.jpg,normal,additional_vid1,148
normal/normal_00149.jpg,normal,additional_vid1,149
normal/normal_00150.jpg,normal,additional_vid1,150
normal/normal_00151.jpg,normal,additional_vid1,151
normal/normal_00152.jpg,normal,additional_vid1,152
normal/normal_00153.jpg,normal,additional_vid1,153
normal/normal_00154.jpg,normal,additional_vid1,154
normal/normal_00155.jpg,normal,additional_vid1,155
normal/normal_00156.jpg,normal,additional_vid1,156
normal/normal_00157.jpg,normal,additional_vid1,157
normal/normal_00158.jpg,normal,additional_vid1,158
normal/normal_00159.jpg,normal,additional_vid1,159
normal/normal_00160.jpg,normal,additional_vid1,160
normal/normal_00161.jpg,normal,additional_vid1,161
normal/normal_00162.jpg,normal,additional_vid1,162
normal/normal_00163.jpg,normal,additional_vid1,163
normal/normal_00164.jpg,normal,additional_vid1,164
normal/normal_00165.jpg,normal,additional_vid1,165
normal/normal_00166.jpg,normal,additional_vid1,166
normal/normal_00167.jpg,normal,additional_vid1,167
normal/normal_00168.jpg,normal,additional_vid1,168
normal/normal_00169.jpg,normal,additional_vid1,169
normal/normal_00170.jpg,normal,additional_vid1,170
normal/normal_00171.jpg,normal,additional_vid1,171
normal/normal_00172.jpg,normal,additional_vid1,172
normal/normal_00173.jpg,normal,additional_vid1,173
normal/normal_00174.jpg,normal,additional_vid1,174
normal/normal_00175.jpg,normal,additional_vid1,175
normal/normal_00176.jpg,normal,additional_vid1,176
normal/normal_00177.jpg,normal,additional_vid1,177
normal/normal_00178.jpg,normal,additional_vid1,178
normal/normal_00179.jpg,normal,additional_vid1,179
normal/normal_00180.jpg,normal,additional_vid1,180
normal/normal_00181.jpg,normal,additional_vid1,181
normal/normal_00182.jpg,normal,additional_vid1,182
normal/normal_00183.jpg,normal,additional_vid1,183
normal/normal_00184.jpg,normal,additional_vid1,184
normal/normal_00185.jpg,normal,additional_vid1,185
normal/normal_00186.jpg,normal,additional_vid1,186
normal/normal_00187.jpg,normal,additional_vid1,187
normal/normal_00188.jpg,normal,additional_vid1,188
normal/normal_00189.jpg,normal,additional_vid1,189
normal/normal_00190.jpg,normal,additional_vid1,190
normal/normal_00191.jpg,normal,additional_vid1,191
normal/normal_00192.jpg,normal,additional_vid1,192
normal/normal_00193.jpg,normal,additional_vid1,193
normal/normal_00194.jpg,normal,additional_vid1,194
normal/normal_00195.jpg,normal,additional_vid1,195
normal/normal_00196.jpg,normal,additional_vid1,196
normal/normal_00197.jpg,normal,additional_vid1,197
normal/normal_00198.jpg,normal,additional_vid1,198
normal/normal_00199.jpg,normal,additional_vid1,199
normal/normal_00200.jpg,normal,additional_vid1,200
normal/normal_00201.jpg,normal,additional_vid1,201
normal/normal_00202.jpg,normal,additional_vid1,202
normal/normal_00203.jpg,normal,additional_vid1,203
normal/normal_00204.jpg,normal,additional_vid1,204
normal/normal_00205.jpg,normal,additional_vid1,205
normal/normal_00206.jpg,normal,additional_vid1,206
normal/normal_00207.jpg,normal,additional_vid1,207
normal/normal_00208.jpg,normal,additional_vid1,208
normal/normal_00209.jpg,normal,additional_vid1,209
normal/normal_00210.jpg,normal,additional_vid1,210
normal/normal_00211.jpg,normal,additional_vid1,211
normal/normal_00212.jpg,normal,additional_vid1,212
normal/normal_00213.jpg,normal,additional_vid1,213
normal/normal_00214.jpg,normal,additional_vid1,214
normal/normal_00215.jpg,normal,additional_vid1,215
normal/normal_00216.jpg,normal,additional_vid1,216
normal/normal_00217.jpg,normal,additional_vid1,217
normal/normal_00218.jpg,normal,additional_vid1,218
normal/normal_00219.jpg,normal,additional_vid1,219
normal/normal_00220.jpg,normal,additional_vid1,220
normal/normal_00221.jpg,normal,additional_vid1,221
normal/normal_00222.jpg,normal,additional_vid1,222
normal/normal_00223.jpg,normal,additional_vid1,223
normal/normal_00224.jpg,normal,additional_vid1,224
normal/normal_00225.jpg,normal,additional_vid1,225
normal/normal_00226.jpg,normal,additional_vid1,226
normal/normal_00227.jpg,normal,additional_vid1,227
normal/normal_00228.jpg,normal,additional_vid1,228
normal/normal_00229.jpg,normal,additional_vid1,229
normal/normal_00230.jpg,normal,additional_vid1,230
normal/normal_00231.jpg,normal,additional_vid1,231
normal/normal_00232.jpg,normal,additional_vid1,232
normal/normal_00233.jpg,normal,additional_vid1,233
normal/normal_00234.jpg,normal,additional_vid1,234
normal/normal_00235.jpg,normal,additional_vid1,235
normal/normal_00236.jpg,normal,additional_vid1,236
normal/normal_00237.jpg,normal,additional_vid1,237
normal/normal_00238.jpg,normal,additional_vid1,238
normal/normal_00239.jpg,normal,additional_vid1,239
normal/normal_00240.jpg,normal,additional_vid1,240
normal/normal_00241.jpg,normal,additional_vid1,241
normal/normal_00242.jpg,normal,additional_vid1,242
normal/normal_00243.jpg,normal,additional_vid1,243
normal/normal_00244.jpg,normal,additional_vid1,244
normal/normal_00245.jpg,normal,additional_vid1,245
normal/normal_00246.jpg,normal,additional_vid1,246
normal/normal_00247.jpg,normal,additional_vid1,247
normal/normal_00248.jpg,normal,additional_vid1,248
normal/normal_00249.jpg,normal,additional_vid1,249
normal/normal_00250.jpg,normal,additional_vid1,250
normal/normal_00251.jpg,normal,additional_vid1,251
normal/normal_00252.jpg,normal,additional_vid1,252
normal/normal_00253.jpg,normal,additional_vid1,253
normal/normal_00254.jpg,normal,additional_vid1,254
normal/normal_00255.jpg,normal,additional_vid1,255
normal/normal_00256.jpg,normal,additional_vid1,256
normal/normal_00257.jpg,normal,additional_vid1,257
normal/normal_00258.jpg,normal,additional_vid1,258
normal/normal_00259.jpg,normal,additional_vid1,259
normal/normal_00260.jpg,normal,additional_vid1,260
normal/normal_00261.jpg,normal,additional_vid1,261
normal/normal_00262.jpg,normal,additional_vid1,262
normal/normal_00263.jpg,normal,additional_vid1,263
normal/normal_00264.jpg,normal,additional_vid1,264
normal/normal_00265.jpg,normal,additional_vid1,265
normal/normal_00266.jpg,normal,additional_vid1,266
normal/normal_00267.jpg,normal,additional_vid1,267
normal/normal_00268.jpg,normal,additional_vid1,268
normal/normal_00269.jpg,normal,additional_vid1,269
normal/normal_00270.jpg,normal,additional_vid1,270
normal/normal_00271.jpg,normal,additional_vid1,271
normal/normal_00272.jpg,normal,additional_vid1,272
normal/normal_00273.jpg,normal,additional_vid1,273
normal/normal_00274.jpg,normal,additional_vid1,274
normal/normal_00275.jpg,normal,additional_vid1,275
normal/normal_00276.jpg,normal,additional_vid1,276
normal/normal_00277.jpg,normal,additional_vid1,277
normal/normal_00278.jpg,normal,additional_vid1,278
normal/normal_00279.jpg,normal,additional_vid1,279
normal/normal_00280.jpg,normal,additional_vid1,280
normal/normal_00281.jpg,normal,additional_vid1,281
normal/normal_00282.jpg,normal,additional_vid1,282
normal/normal_00283.jpg,normal,additional_vid1,283
normal/normal_00284.jpg,normal,additional_vid1,284
normal/normal_00285.jpg,normal,additional_vid1,285
normal/normal_00286.jpg,normal,additional_vid1,286
normal/normal_00287.jpg,normal,additional_vid1,287
normal/normal_00288.jpg,normal,additional_vid1,288
normal/normal_00289.jpg,normal,additional_vid1,289
normal/normal_00290.jpg,normal,additional_vid1,290
normal/normal_00291.jpg,normal,additional_vid1,291
normal/normal_00292.jpg,normal,additional_vid1,292
normal/normal_00293.jpg,normal,additional_vid1,293
normal/normal_00294.jpg,normal,additional_vid1,294
normal/normal_00295.jpg,normal,additional_vid1,295
normal/normal_00296.jpg,normal,additional_vid1,296
normal/normal_00297.jpg,normal,additional_vid1,297
normal/normal_00298.jpg,normal,additional_vid1,298
normal/normal_00299.jpg,normal,additional_vid1,299
normal/normal_00300.jpg,normal,additional_vid1,300
normal/normal_00301.jpg,normal,additional_vid1,301
normal/normal_00302.jpg,normal,additional_vid1,302
normal/normal_00303.jpg,normal,additional_vid1,303
normal/normal_00304.jpg,normal,additional_vid1,304
normal/normal_00305.jpg,normal,additional_vid1,305
normal/normal_00306.jpg,normal,additional_vid1,306
normal/normal_00307.jpg,normal,additional_vid1,307
normal/normal_00308.jpg,normal,additional_vid1,308
normal/normal_00309.jpg,normal,additional_vid1,309
normal/normal_00310.jpg,normal,additional_vid1,310
normal/normal_00311.jpg,normal,additional_vid1,311
normal/normal_00312.jpg,normal,additional_vid1,312
normal/normal_00313.jpg,normal,additional_vid1,313
normal/normal_00314.jpg,normal,additional_vid1,314
normal/normal_00315.jpg,normal,additional_vid1,315
normal/normal_00316.jpg,normal,additional_vid1,316
normal/normal_00317.jpg,normal,additional_vid10,1
normal/normal_00318.jpg,normal,additional_vid2,1
normal/normal_00319.jpg,normal,additional_vid2,2
normal/normal_00320.jpg,normal,additional_vid2,3
normal/normal_00321.jpg,normal,additional_vid2,4
normal/normal_00322.jpg,normal,additional_vid2,5
normal/normal_00323.jpg,normal,additional_vid2,6
normal/normal_00324.jpg,normal,additional_vid2,7
normal/normal_00325.jpg,normal,additional_vid2,8
normal/normal_00326.jpg,normal,additional_vid2,9
normal/normal_00327.jpg,normal,additional_vid2,10
normal/normal_00328.jpg,normal,additional_vid2,11
normal/normal_00329.jpg,normal,additional_vid2,12
normal/normal_00330.jpg,normal,additional_vid2,13
normal/normal_00331.jpg,normal,additional_vid2,14
normal/normal_00332.jpg,normal,additional_vid2,15
normal/normal_00333.jpg,normal,additional_vid2,16
normal/normal_00334.jpg,normal,additional_vid2,17
normal/normal_00335.jpg,normal,additional_vid2,18
normal/normal_00336.jpg,normal,additional_vid2,19
normal/normal_00337.jpg,normal,additional_vid2,20
normal/normal_00338.jpg,normal,additional_vid2,21
normal/normal_00339.jpg,normal,additional_vid2,22
normal/normal_00340.jpg,normal,additional_vid2,23
normal/normal_00341.jpg,normal,additional_vid2,24
normal/normal_00342.jpg,normal,additional_vid2,25
normal/normal_00343.jpg,normal,additional_vid2,26
normal/normal_00344.jpg,normal,additional_vid2,27
normal/normal_00345.jpg,normal,additional_vid2,28
normal/normal_00346.jpg,normal,additional_vid2,29
normal/normal_00347.jpg,normal,additional_vid2,30
normal/normal_00348.jpg,normal,additional_vid2,31
normal/normal_00349.jpg,normal,additional_vid2,32
normal/normal_00350.jpg,normal,additional_vid2,33
normal/normal_00351.jpg,normal,additional_vid2,34
normal/normal_00352.jpg,normal,additional_vid2,35
normal/normal_00353.jpg,normal,additional_vid2,36
normal/normal_00354.jpg,normal,additional_vid2,37
normal/normal_00355.jpg,normal,additional_vid2,38
normal/normal_00356.jpg,normal,additional_vid2,39
normal/normal_00357.jpg,normal,additional_vid2,40
normal/normal_00358.jpg,normal,additional_vid2,41
normal/normal_00359.jpg,normal,additional_vid2,42
normal/normal_00360.jpg,normal,additional_vid2,43
normal/normal_00361.jpg,normal,additional_vid2,44
normal/normal_00362.jpg,normal,additional_vid2,45
normal/normal_00363.jpg,normal,additional_vid2,46
normal/normal_00364.jpg,normal,additional_vid2,47
normal/normal_00365.jpg,normal,additional_vid2,48
normal/normal_00366.jpg,normal,additional_vid2,49
normal/normal_00367.jpg,normal,additional_vid2,50
normal/normal_00368.jpg,normal,additional_vid2,51
normal/normal_00369.jpg,normal,additional_vid2,52
normal/normal_00370.jpg,normal,additional_vid2,53
normal/normal_00371.jpg,normal,additional_vid2,54
normal/normal_00372.jpg,normal,additional_vid2,55
normal/normal_00373.jpg,normal,additional_vid2,56
normal/normal_00374.jpg,normal,additional_vid2,57
normal/normal_00375.jpg,normal,additional_vid2,58
normal/normal_00376.jpg,normal,additional_vid2,59
normal/normal_00377.jpg,normal,additional_vid2,60
normal/normal_00378.jpg,normal,additional_vid2,61
normal/normal_00379.jpg,normal,additional_vid2,62
normal/normal_00380.jpg,normal,additional_vid2,63
normal/normal_00381.jpg,normal,additional_vid2,64
normal/normal_00382.jpg,normal,additional_vid2,65
normal/normal_00383.jpg,normal,additional_vid2,66
normal/normal_00384.jpg,normal,additional_vid2,67
normal/normal_00385.jpg,normal,additional_vid2,68
normal/normal_00386.jpg,normal,additional_vid2,69
normal/normal_00387.jpg,normal,additional_vid2,70
normal/normal_00388.jpg,normal,additional_vid2,71
normal/normal_00389.jpg,normal,additional_vid2,72
normal/normal_00390.jpg,normal,additional_vid2,73
normal/normal_00391.jpg,normal,additional_vid2,74
normal/normal_00392.jpg,normal,additional_vid2,75
normal/normal_00393.jpg,normal,additional_vid2,76
normal/normal_00394.jpg,normal,additional_vid2,77
normal/normal_00395.jpg,normal,additional_vid2,78
normal/normal_00396.jpg,normal,additional_vid2,79
normal/normal_00397.jpg,normal,additional_vid2,80
normal/normal_00398.jpg,normal,additional_vid2,81
normal/normal_00399.jpg,normal,additional_vid2,82
normal/normal_00400.jpg,normal,additional_vid2,83
normal/normal_00401.jpg,normal,additional_vid2,84
normal/normal_00402.jpg,normal,additional_vid2,85
normal/normal_00403.jpg,normal,additional_vid2,86
normal/normal_00404.jpg,normal,additional_vid2,87
normal/normal_00405.jpg,normal,additional_vid2,88
normal/normal_00406.jpg,normal,additional_vid2,89
normal/normal_00407.jpg,normal,additional_vid2,90
normal/normal_00408.jpg,normal,additional_vid2,91
normal/normal_00409.jpg,normal,additional_vid2,92
normal/normal_00410.jpg,normal,additional_vid2,93
normal/normal_00411.jpg,normal,additional_vid2,94
normal/normal_00412.jpg,normal,additional_vid2,95
normal/normal_00413.jpg,normal,additional_vid2,96
normal/normal_00414.jpg,normal,additional_vid2,97
normal/normal_00415.jpg,normal,additional_vid2,98
normal/normal_00416.jpg,normal,additional_vid2,99
normal/normal_00417.jpg,normal,additional_vid2,100
normal/normal_00418.jpg,normal,additional_vid2,101
normal/normal_00419.jpg,normal,additional_vid2,102
normal/normal_00420.jpg,normal,additional_vid2,103
normal/normal_00421.jpg,normal,additional_vid2,104
normal/normal_00422.jpg,normal,additional_vid2,105
normal/normal_00423.jpg,normal,additional_vid2,106
normal/normal_00424.jpg,normal,additional_vid2,107
normal/normal_00425.jpg,normal,additional_vid2,108
normal/normal_00426.jpg,normal,additional_vid2,109
normal/normal_00427.jpg,normal,additional_vid2,110
normal/normal_00428.jpg,normal,additional_vid2,111
normal/normal_00429.jpg,normal,additional_vid2,112
normal/normal_00430.jpg,normal,additional_vid2,113
normal/normal_00431.jpg,normal,additional_vid2,114
normal/normal_00432.jpg,normal,additional_vid2,115
normal/normal_00433.jpg,normal,additional_vid2,116
normal/normal_00434.jpg,normal,additional_vid2,117
normal/normal_00435.jpg,normal,additional_vid2,118
normal/normal_00436.jpg,normal,additional_vid2,119
normal/normal_00437.jpg,normal,additional_vid2,120
normal/normal_00438.jpg,normal,additional_vid2,121
normal/normal_00439.jpg,normal,additional_vid2,122
normal/normal_00440.jpg,normal,additional_vid2,123
normal/normal_00441.jpg,normal,additional_vid2,124
normal/normal_00442.jpg,normal,additional_vid2,125
normal/normal_00443.jpg,normal,additional_vid2,126
normal/normal_00444.jpg,normal,additional_vid2,127
normal/normal_00445.jpg,normal,additional_vid2,128
normal/normal_00446.jpg,normal,additional_vid2,129
normal/normal_00447.jpg,normal,additional_vid2,130
normal/normal_00448.jpg,normal,additional_vid2,131
normal/normal_00449.jpg,normal,additional_vid2,132
normal/normal_00450.jpg,normal,additional_vid2,133
normal/normal_00451.jpg,normal,additional_vid2,134
normal/normal_00452.jpg,normal,additional_vid2,135
normal/normal_00453.jpg,normal,additional_vid2,136
normal/normal_00454.jpg,normal,additional_vid2,137
normal/normal_00455.jpg,normal,additional_vid2,138
normal/normal_00456.jpg,normal,additional_vid2,139
normal/normal_00457.jpg,normal,additional_vid2,140
normal/normal_00458.jpg,normal,additional_vid2,141
normal/normal_00459.jpg,normal,additional_vid2,142
normal/normal_00460.jpg,normal,additional_vid2,143
normal/normal_00461.jpg,normal,additional_vid2,144
normal/normal_00462.jpg,normal,additional_vid2,145
normal/normal_00463.jpg,normal,additional_vid2,146
normal/normal_00464.jpg,normal,additional_vid2,147
normal/normal_00465.jpg,normal,additional_vid2,148
normal/normal_00466.jpg,normal,additional_vid2,149
normal/normal_00467.jpg,normal,additional_vid2,150
normal/normal_00468.jpg,normal,additional_vid2,151
normal/normal_00469.jpg,normal,additional_vid2,152
normal/normal_00470.jpg,normal,additional_vid2,153
normal/normal_00471.jpg,normal,additional_vid2,154
normal/normal_00472.jpg,normal,additional_vid2,155
normal/normal_00473.jpg,normal,additional_vid2,156
normal/normal_00474.jpg,normal,additional_vid2,157
normal/normal_00475.jpg,normal,additional_vid2,158
normal/normal_00476.jpg,normal,additional_vid2,159
normal/normal_00477.jpg,normal,additional_vid2,160
normal/normal_00478.jpg,normal,additional_vid2,161
normal/normal_00479.jpg,normal,additional_vid2,162
normal/normal_00480.jpg,normal,additional_vid2,163
normal/normal_00481.jpg,normal,additional_vid2,164
normal/normal_00482.jpg,normal,additional_vid2,165
normal/normal_00483.jpg,normal,additional_vid2,166
normal/normal_00484.jpg,normal,additional_vid2,167
normal/normal_00485.jpg,normal,additional_vid2,168
normal/normal_00486.jpg,normal,additional_vid2,169
normal/normal_00487.jpg,normal,additional_vid2,170
normal/normal_00488.jpg,normal,additional_vid2,171
normal/normal_00489.jpg,normal,additional_vid2,172
normal/normal_00490.jpg,normal,additional_vid2,173
normal/normal_00491.jpg,normal,additional_vid2,174
normal/normal_00492.jpg,normal,additional_vid2,175
normal/normal_00493.jpg,normal,additional_vid2,176
normal/normal_00494.jpg,normal,additional_vid2,177
normal/normal_00495.jpg,normal,additional_vid2,178
normal/normal_00496.jpg,normal,additional_vid2,179
normal/normal_00497.jpg,normal,additional_vid2,180
normal/normal_00498.jpg,normal,additional_vid2,181
normal/normal_00499.jpg,normal,additional_vid2,182
normal/normal_00500.jpg,normal,additional_vid2,183
normal/normal_00501.jpg,normal,additional_vid2,184
normal/normal_00502.jpg,normal,additional_vid2,185
normal/normal_00503.jpg,normal,additional_vid2,186
normal/normal_00504.jpg,normal,additional_vid2,187
normal/normal_00505.jpg,normal,additional_vid2,188
normal/normal_00506.jpg,normal,additional_vid2,189
normal/normal_00507.jpg,normal,additional_vid2,190
normal/normal_00508.jpg,normal,additional_vid2,191
normal/normal_00509.jpg,normal,additional_vid2,192
normal/normal_00510.jpg,normal,additional_vid2,193
normal/normal_00511.jpg,normal,additional_vid2,194
normal/normal_00512.jpg,normal,additional_vid2,195
normal/normal_00513.jpg,normal,additional_vid2,196
normal/normal_00514.jpg,normal,additional_vid2,197
normal/normal_00515.jpg,normal,additional_vid2,198
normal/normal_00516.jpg,normal,additional_vid2,199
normal/normal_00517.jpg,normal,additional_vid2,200
normal/normal_00518.jpg,normal,additional_vid2,201
normal/normal_00519.jpg,normal,additional_vid2,202
normal/normal_00520.jpg,normal,additional_vid2,203
normal/normal_00521.jpg,normal,additional_vid2,204
normal/normal_00522.jpg,normal,additional_vid2,205
normal/normal_00523.jpg,normal,additional_vid2,206
normal/normal_00524.jpg,normal,additional_vid2,207
normal/normal_00525.jpg,normal,additional_vid2,208
normal/normal_00526.jpg,normal,additional_vid2,209
normal/normal_00527.jpg,normal,additional_vid2,210
normal/normal_00528.jpg,normal,additional_vid2,211
normal/normal_00529.jpg,normal,additional_vid2,212
normal/normal_00530.jpg,normal,additional_vid2,213
normal/normal_00531.jpg,normal,additional_vid2,214
normal/normal_00532.jpg,normal,additional_vid2,215
normal/normal_00533.jpg,normal,additional_vid2,216
normal/normal_00534.jpg,normal,additional_vid2,217
normal/normal_00535.jpg,normal,additional_vid2,218
normal/normal_00536.jpg,normal,additional_vid2,219
normal/normal_00537.jpg,normal,additional_vid2,220
normal/normal_00538.jpg,normal,additional_vid2,221
normal/normal_00539.jpg,normal,additional_vid2,222
normal/normal_00540.jpg,normal,additional_vid2,223
normal/normal_00541.jpg,normal,additional_vid2,224
normal/normal_00542.jpg,normal,additional_vid2,225
normal/normal_00543.jpg,normal,additional_vid2,226
normal/normal_00544.jpg,normal,additional_vid2,227
normal/normal_00545.jpg,normal,additional_vid2,228
normal/normal_00546.jpg,normal,additional_vid2,229
normal/normal_00547.jpg,normal,additional_vid2,230
normal/normal_00548.jpg,normal,additional_vid2,231
normal/normal_00549.jpg,normal,additional_vid2,232
normal/normal_00550.jpg,normal,additional_vid2,233
normal/normal_00551.jpg,normal,additional_vid2,234
normal/normal_00552.jpg,normal,additional_vid2,235
normal/normal_00553.jpg,normal,additional_vid2,236
normal/normal_00554.jpg,normal,additional_vid2,237
normal/normal_00555.jpg,normal,additional_vid2,238
normal/normal_00556.jpg,normal,additional_vid2,239
normal/normal_00557.jpg,normal,additional_vid2,240
normal/normal_00558.jpg,normal,additional_vid2,241
